delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,delivery_date,expected_delivery_hours,actual_delivery_hours
7633.0,ecom express,pharmacy,van,express,south,clear,238.5,39.41,yes,delayed,3,1360.73,2025-03-19 15:27:00,7.2,10.4
7634.0,dhl,cosmetics,scooter,express,south,cold,95.1,5.45,yes,delayed,3,541.85,2025-04-09 10:50:00,2.6,5.7
7635.0,delhivery,pharmacy,ev bike,same day,west,clear,51.2,19.19,no,delivered,5,413.57,2025-04-25 19:46:00,2.3,2.2
7636.0,ekart,pharmacy,ev bike,express,east,cold,222.7,24.02,yes,delayed,3,1235.56,2025-03-08 10:05:00,6.1,9.0
7637.0,blue dart,electronics,ev bike,express,east,hot,134.2,45.04,yes,failed,1,856.12,2025-04-23 16:21:00,3.9,5.2
7638.0,xpressbees,groceries,ev bike,two day,north,cold,208.4,47.48,no,delivered,5,1184.44,2025-01-04 17:13:00,6.3,5.7
7639.0,amazon logistics,electronics,scooter,standard,east,clear,92.4,21.51,no,delivered,4,526.53,2025-04-16 06:03:00,2.6,2.4
7640.0,amazon logistics,groceries,ev van,standard,north,rainy,63.4,26.74,no,delivered,5,397.22,2025-06-12 15:00:00,1.7,1.3
7641.0,shadowfax,cosmetics,ev van,two day,central,rainy,151.1,20.95,no,delivered,5,818.35,2025-01-19 12:40:00,4.5,4.1
7642.0,xpressbees,fragile items,van,express,central,hot,35.5,12.7,no,delivered,5,265.6,2025-03-18 18:39:00,1.0,0.9
7643.0,dhl,documents,scooter,two day,north,rainy,169.9,17.7,no,delivered,4,902.6,2025-04-22 10:40:00,4.5,4.0
7644.0,shadowfax,pharmacy,van,same day,east,rainy,74.1,41.79,no,delivered,5,595.87,2025-06-08 06:44:00,2.3,2.2
7645.0,delhivery,documents,van,standard,west,stormy,45.7,43.31,no,delivered,5,358.43,2025-06-09 12:45:00,1.7,1.4
7646.0,fedex,clothing,ev van,standard,east,stormy,144.6,41.17,no,delivered,4,846.51,2025-03-06 08:48:00,4.3,4.3
7647.0,shadowfax,automobile parts,scooter,two day,north,foggy,177.3,0.67,no,delivered,4,887.37,2025-02-26 16:18:00,5.3,5.2
7648.0,delhivery,pharmacy,ev van,two day,west,clear,238.5,17.85,no,delivered,4,1246.05,2025-03-14 15:20:00,7.1,7.1
7649.0,fedex,clothing,scooter,express,central,foggy,86.2,34.02,yes,delayed,3,583.06,2025-05-27 06:00:00,3.2,3.9
7650.0,xpressbees,clothing,ev van,express,central,foggy,172.8,49.0,yes,failed,2,1061.0,2025-01-15 09:03:00,5.0,6.6
7651.0,dhl,electronics,ev van,two day,south,stormy,174.8,1.84,no,delivered,5,879.52,2025-03-10 06:45:00,5.3,5.1
7652.0,fedex,furniture,truck,standard,central,cold,50.8,1.97,no,delivered,3,259.91,2025-01-28 19:51:00,1.6,1.1
7653.0,ekart,electronics,bike,same day,central,foggy,7.0,8.22,no,delivered,5,159.66,2025-05-06 17:46:00,0.5,0.4
7654.0,ekart,pharmacy,truck,express,central,clear,182.3,47.14,yes,delayed,3,1102.92,2025-06-03 13:37:00,5.6,7.8
7655.0,blue dart,groceries,ev van,two day,central,clear,162.0,20.68,no,delivered,3,872.04,2025-03-26 14:22:00,5.2,4.9
7656.0,ekart,pharmacy,ev van,express,south,clear,284.2,17.43,yes,delayed,2,1523.29,2025-01-23 19:41:00,8.5,9.9
7657.0,amazon logistics,clothing,van,express,east,cold,179.9,21.93,yes,failed,2,1015.29,2025-05-08 09:46:00,4.8,6.3
7658.0,ecom express,clothing,van,same day,west,stormy,60.8,5.95,no,delivered,5,421.85,2025-04-04 07:57:00,1.9,1.8
7659.0,shadowfax,electronics,van,same day,central,rainy,223.4,42.26,yes,delayed,3,1343.78,2025-06-29 18:28:00,6.8,7.3
7660.0,shadowfax,electronics,scooter,standard,north,hot,7.5,24.3,no,delivered,4,110.4,2025-02-12 06:44:00,0.7,0.4
7661.0,shadowfax,electronics,truck,standard,north,cold,211.6,24.52,no,delivered,3,1131.56,2025-06-11 07:41:00,5.8,5.5
7662.0,fedex,documents,ev van,two day,central,foggy,244.0,40.17,no,delivered,4,1340.51,2025-01-05 16:01:00,6.9,6.7
7663.0,dhl,fragile items,scooter,two day,west,hot,51.9,9.2,no,delivered,4,287.1,2025-06-26 08:24:00,1.8,1.4
7664.0,shadowfax,pharmacy,ev van,standard,south,hot,83.1,13.44,no,delivered,4,455.82,2025-05-06 17:21:00,2.6,2.2
7665.0,amazon logistics,documents,bike,same day,central,rainy,29.8,14.98,no,delivered,5,293.94,2025-06-27 06:28:00,1.1,0.9
7666.0,dhl,automobile parts,bike,express,south,cold,59.9,13.57,yes,delayed,3,390.21,2025-06-28 09:32:00,2.4,5.1
7667.0,shadowfax,cosmetics,ev van,express,west,cold,76.4,17.39,no,delivered,4,484.17,2025-03-22 11:46:00,2.9,2.7
7668.0,fedex,fragile items,bike,same day,central,hot,84.7,38.09,no,delivered,3,637.77,2025-04-04 15:31:00,2.4,2.0
7669.0,ekart,automobile parts,van,same day,central,cold,137.6,42.17,no,delivered,4,914.51,2025-06-30 12:47:00,3.6,3.2
7670.0,ekart,cosmetics,ev van,express,west,foggy,283.6,5.09,yes,delayed,3,1483.27,2025-04-21 17:53:00,8.3,10.5
7671.0,delhivery,automobile parts,van,two day,east,hot,22.9,2.19,no,delivered,5,121.07,2025-02-10 10:18:00,1.1,0.7
7672.0,dhl,documents,scooter,same day,south,stormy,102.9,10.82,yes,delayed,2,646.96,2025-03-30 12:00:00,3.5,4.7
7673.0,xpressbees,fragile items,bike,two day,north,stormy,66.4,44.71,no,delivered,3,466.13,2025-06-12 18:36:00,2.0,1.6
7674.0,xpressbees,clothing,ev bike,same day,north,rainy,226.3,11.98,yes,delayed,2,1267.44,2025-02-25 17:16:00,6.5,9.5
7675.0,ecom express,documents,scooter,express,north,foggy,280.5,40.82,yes,failed,1,1574.96,2025-02-25 19:55:00,8.3,9.1
7676.0,delhivery,automobile parts,bike,express,east,clear,130.6,4.9,no,delivered,4,717.7,2025-04-16 08:07:00,3.9,3.8
7677.0,xpressbees,clothing,van,standard,south,foggy,270.3,9.45,no,delivered,4,1379.85,2025-06-24 09:40:00,7.9,7.7
7678.0,amazon logistics,furniture,scooter,same day,east,clear,257.3,21.09,yes,delayed,2,1449.77,2025-03-05 12:59:00,7.7,9.0
7679.0,dhl,groceries,ev van,same day,east,stormy,107.9,31.37,yes,delayed,2,733.61,2025-04-18 12:24:00,3.2,6.7
7680.0,ekart,electronics,ev bike,two day,west,foggy,31.6,23.73,no,delivered,4,229.19,2025-02-11 13:34:00,0.7,0.6
7681.0,dhl,documents,ev van,express,north,clear,290.9,10.56,no,delivered,5,1536.18,2025-01-18 11:38:00,8.3,8.0
7682.0,xpressbees,furniture,ev van,standard,north,rainy,243.1,7.37,no,delivered,5,1237.61,2025-01-10 19:51:00,7.0,6.7
7683.0,amazon logistics,pharmacy,ev van,two day,north,cold,215.9,15.79,no,delivered,3,1126.87,2025-04-26 06:31:00,6.2,5.8
7684.0,shadowfax,cosmetics,truck,same day,west,clear,133.2,34.0,no,delivered,5,868.0,2025-06-12 06:47:00,3.5,3.1
7685.0,fedex,clothing,scooter,standard,central,rainy,64.1,3.06,no,delivered,5,329.68,2025-06-01 07:13:00,2.6,2.3
7686.0,shadowfax,documents,bike,express,south,foggy,101.5,49.52,yes,delayed,2,706.57,2025-05-11 18:46:00,2.8,5.6
7687.0,delhivery,electronics,bike,two day,north,hot,138.4,9.68,no,delivered,4,721.04,2025-04-06 14:31:00,4.4,4.4
7688.0,shadowfax,electronics,scooter,two day,central,cold,188.8,33.08,no,delivered,5,1043.24,2025-04-15 16:02:00,5.4,5.1
7689.0,delhivery,groceries,ev van,same day,south,hot,34.8,33.69,no,delivered,4,375.07,2025-02-07 06:47:00,1.1,1.1
7690.0,ecom express,pharmacy,scooter,standard,west,clear,214.9,30.45,no,delivered,5,1165.85,2025-05-12 06:06:00,6.4,6.3
7691.0,ecom express,groceries,bike,same day,central,foggy,218.5,21.34,no,delivered,4,1256.52,2025-02-17 09:31:00,6.3,6.1
7692.0,fedex,electronics,ev van,standard,central,cold,296.8,17.98,no,delivered,5,1537.94,2025-04-01 11:09:00,9.1,8.6
7693.0,dhl,clothing,van,express,south,hot,233.8,2.48,yes,failed,2,1226.44,2025-04-28 17:38:00,7.9,9.2
7694.0,xpressbees,groceries,van,express,north,clear,297.0,20.47,no,delivered,4,1596.41,2025-05-27 18:50:00,8.2,7.7
7695.0,shadowfax,groceries,scooter,two day,east,foggy,20.1,14.68,no,delivered,4,144.54,2025-04-28 06:20:00,1.1,0.5
7696.0,xpressbees,fragile items,ev van,same day,central,foggy,278.7,21.08,no,delivered,3,1556.74,2025-03-19 15:50:00,8.2,7.7
7697.0,fedex,pharmacy,van,express,east,rainy,239.5,33.67,yes,delayed,2,1348.51,2025-04-26 11:47:00,7.0,9.3
7698.0,ekart,automobile parts,ev van,standard,central,cold,170.4,17.55,no,delivered,5,904.65,2025-05-06 17:35:00,5.3,4.9
7699.0,delhivery,clothing,ev van,standard,central,hot,106.6,26.57,no,delivered,5,612.71,2025-04-28 10:23:00,3.6,3.1
7700.0,ekart,groceries,van,two day,east,clear,44.2,47.57,no,delivered,5,363.71,2025-02-20 09:39:00,1.4,0.8
7701.0,fedex,electronics,ev bike,same day,central,rainy,21.5,7.24,no,delivered,4,229.22,2025-03-11 07:02:00,1.2,0.9
7702.0,dhl,electronics,bike,express,central,stormy,108.6,42.57,yes,failed,2,720.71,2025-06-05 12:34:00,2.7,3.5
7703.0,fedex,automobile parts,ev bike,two day,west,hot,123.6,13.76,no,delivered,4,659.28,2025-06-13 07:56:00,3.9,3.8
7704.0,ekart,furniture,ev van,two day,west,hot,227.5,23.73,no,delivered,4,1208.69,2025-05-08 14:25:00,6.7,6.5
7705.0,ecom express,pharmacy,scooter,standard,east,cold,77.4,9.26,no,delivered,4,414.78,2025-05-08 08:18:00,2.5,2.1
7706.0,dhl,documents,bike,two day,central,stormy,84.5,10.74,no,delivered,5,454.72,2025-06-23 09:43:00,2.9,2.3
7707.0,amazon logistics,electronics,bike,standard,south,rainy,56.2,6.17,no,delivered,4,299.51,2025-06-18 14:17:00,2.0,2.0
7708.0,dhl,automobile parts,ev van,two day,west,clear,285.4,18.23,no,delivered,4,1481.69,2025-06-03 17:32:00,8.9,8.4
7709.0,dhl,pharmacy,scooter,same day,central,clear,45.7,7.24,no,delivered,5,350.22,2025-01-21 12:25:00,2.1,2.1
7710.0,shadowfax,cosmetics,van,same day,central,stormy,158.0,24.62,yes,delayed,2,963.86,2025-02-04 11:09:00,4.7,8.0
7711.0,ekart,furniture,van,standard,central,stormy,108.3,43.13,no,delivered,5,670.89,2025-05-06 12:43:00,3.0,2.8
7712.0,blue dart,groceries,scooter,same day,north,clear,170.8,43.54,no,delivered,5,1084.62,2025-03-24 15:43:00,5.1,4.9
7713.0,dhl,groceries,bike,two day,central,foggy,3.7,45.51,no,delivered,5,155.03,2025-01-29 12:44:00,0.5,0.5
7714.0,amazon logistics,cosmetics,van,two day,north,foggy,258.4,23.75,no,delivered,4,1363.25,2025-04-18 09:49:00,7.5,6.9
7715.0,blue dart,documents,ev van,two day,south,foggy,121.5,2.37,no,delivered,5,614.61,2025-02-06 19:42:00,3.7,3.6
7716.0,dhl,groceries,van,standard,east,rainy,79.0,25.59,no,delivered,3,471.77,2025-02-28 08:54:00,2.0,1.4
7717.0,xpressbees,documents,ev bike,express,north,rainy,94.5,22.47,yes,failed,1,589.91,2025-04-05 17:49:00,3.1,4.4
7718.0,xpressbees,furniture,ev bike,two day,west,hot,290.4,49.41,no,delivered,4,1600.23,2025-01-13 15:20:00,7.9,7.3
7719.0,dhl,automobile parts,ev bike,express,central,hot,111.2,23.52,yes,failed,1,676.56,2025-06-14 09:02:00,3.4,4.6
7720.0,delhivery,automobile parts,truck,same day,south,hot,141.6,36.41,no,delivered,4,917.23,2025-05-01 13:33:00,4.0,3.7
7721.0,delhivery,furniture,van,standard,south,cold,259.3,49.14,no,delivered,4,1443.92,2025-02-17 12:57:00,6.9,6.6
7722.0,fedex,clothing,scooter,two day,east,rainy,297.1,34.5,no,delivered,4,1596.5,2025-05-19 19:19:00,9.0,8.5
7723.0,amazon logistics,automobile parts,scooter,express,north,foggy,292.0,43.16,yes,delayed,2,1632.7206,2025-06-07 11:56:00,8.9,10.0
7724.0,delhivery,documents,truck,express,north,stormy,41.2,48.39,yes,delayed,3,401.17,2025-06-06 08:58:00,1.7,4.1
7725.0,amazon logistics,groceries,van,two day,central,stormy,167.8,42.25,no,delivered,5,965.75,2025-04-20 16:34:00,4.7,4.2
7726.0,xpressbees,fragile items,van,same day,central,hot,180.0,36.66,no,delivered,3,1109.98,2025-02-09 19:06:00,5.5,5.1
7727.0,delhivery,documents,van,express,east,cold,235.1,18.83,yes,delayed,3,1281.99,2025-05-27 08:47:00,7.3,9.5
7728.0,dhl,furniture,ev van,express,west,foggy,145.9,32.44,yes,delayed,2,876.82,2025-03-18 09:14:00,4.5,6.4
7729.0,blue dart,automobile parts,truck,same day,north,stormy,141.9,49.52,yes,delayed,2,958.39,2025-02-27 18:46:00,4.3,7.2
7730.0,ecom express,documents,ev van,express,north,cold,108.5,16.79,no,delivered,5,642.87,2025-05-02 14:25:00,3.8,3.7
7731.0,fedex,pharmacy,ev van,standard,central,stormy,219.5,12.2,no,delivered,3,1134.1,2025-06-13 09:56:00,7.0,6.4
7732.0,ekart,electronics,truck,express,north,rainy,196.6,38.52,yes,delayed,3,1148.56,2025-03-10 10:28:00,5.7,9.2
7733.0,ekart,automobile parts,bike,express,west,hot,295.3,3.51,yes,delayed,2,1537.03,2025-05-16 15:46:00,8.5,9.7
7734.0,shadowfax,groceries,ev van,same day,central,clear,176.5,35.28,no,delivered,4,1088.34,2025-01-17 08:50:00,5.0,5.0
7735.0,delhivery,cosmetics,van,same day,west,hot,275.8,30.83,no,delivered,4,1571.49,2025-06-27 07:54:00,7.6,7.1
7736.0,ekart,furniture,van,standard,south,clear,290.2,30.03,no,delivered,4,1541.09,2025-02-17 19:59:00,8.9,8.7
7737.0,blue dart,groceries,van,standard,east,rainy,12.1,19.42,no,delivered,5,118.76,2025-04-26 08:47:00,0.6,0.4
7738.0,shadowfax,groceries,bike,two day,west,cold,12.3,2.72,no,delivered,4,95.6674,2025-01-19 10:38:00,0.5,0.4
7739.0,xpressbees,electronics,truck,two day,east,rainy,294.6,30.67,no,delivered,3,1565.01,2025-01-13 11:47:00,8.7,8.4
7740.0,fedex,documents,bike,two day,central,stormy,180.2,13.86,no,delivered,4,942.58,2025-01-17 11:00:00,5.8,5.6
7741.0,blue dart,groceries,ev bike,same day,north,foggy,85.7,25.1,no,delivered,5,603.8,2025-04-30 07:16:00,2.2,2.1
7742.0,dhl,groceries,ev van,two day,central,clear,133.0,32.83,no,delivered,5,763.49,2025-04-05 09:13:00,4.4,4.1
7743.0,amazon logistics,documents,van,same day,central,stormy,133.6,11.2,yes,failed,1,801.6,2025-06-01 16:04:00,4.0,4.7
7744.0,blue dart,pharmacy,van,two day,north,foggy,32.1,6.91,no,delivered,3,181.23,2025-06-05 12:08:00,1.3,0.8
7745.0,blue dart,fragile items,ev bike,two day,east,cold,273.3,14.09,no,delivered,4,1408.77,2025-06-14 10:19:00,8.2,7.9
7746.0,blue dart,automobile parts,ev van,express,west,rainy,97.1,31.73,yes,failed,1,630.69,2025-01-27 18:17:00,3.5,6.3
7747.0,amazon logistics,automobile parts,bike,standard,central,stormy,165.1,36.44,no,delivered,3,934.82,2025-04-18 09:53:00,4.7,4.2
7748.0,blue dart,pharmacy,van,two day,central,cold,261.0,3.34,no,delivered,4,1315.02,2025-05-23 13:20:00,8.4,7.9
7749.0,shadowfax,groceries,scooter,two day,east,foggy,266.9,14.13,no,delivered,5,1376.89,2025-04-29 12:56:00,7.5,7.2
7750.0,ecom express,pharmacy,bike,express,north,foggy,56.9,47.08,yes,delayed,3,475.74,2025-05-02 06:49:00,1.6,2.4
7751.0,shadowfax,clothing,bike,two day,central,foggy,51.6,8.12,no,delivered,5,282.36,2025-02-04 10:26:00,1.9,1.7
7752.0,dhl,fragile items,truck,standard,west,clear,42.3,45.46,no,delivered,4,347.88,2025-02-07 19:58:00,1.9,1.5
7753.0,blue dart,furniture,ev bike,two day,east,hot,71.0,0.67,no,delivered,3,356.83,2025-01-29 10:22:00,2.0,1.9
7754.0,delhivery,clothing,truck,standard,west,clear,96.6,27.61,no,delivered,4,565.83,2025-05-02 14:40:00,2.6,2.4
7755.0,blue dart,groceries,scooter,standard,north,hot,218.6,42.64,no,delivered,5,1220.92,2025-01-06 13:12:00,6.9,6.6
7756.0,ecom express,documents,van,standard,north,stormy,46.4,47.22,no,delivered,5,373.66,2025-02-11 16:08:00,1.4,1.1
7757.0,blue dart,groceries,ev van,standard,east,clear,65.9,22.33,no,delivered,5,396.49,2025-01-06 12:44:00,2.0,1.5
7758.0,delhivery,electronics,ev van,standard,south,clear,113.9,48.26,no,delivered,4,714.28,2025-04-03 08:46:00,3.5,2.9
7759.0,amazon logistics,electronics,bike,express,north,clear,8.0,48.77,no,delivered,4,236.31,2025-03-11 15:12:00,0.5,0.4
7760.0,dhl,groceries,truck,express,south,cold,76.3,11.76,yes,failed,1,466.78,2025-06-15 09:58:00,2.6,5.1
7761.0,dhl,documents,truck,express,east,clear,139.9,2.72,yes,delayed,3,757.66,2025-03-10 16:30:00,3.9,4.7
7762.0,xpressbees,automobile parts,van,two day,north,cold,167.4,35.24,no,delivered,4,942.72,2025-01-14 07:24:00,4.6,4.4
7763.0,fedex,documents,van,same day,west,clear,190.7,21.15,no,delivered,4,1116.95,2025-02-04 14:08:00,5.8,5.6
7764.0,ecom express,documents,ev bike,standard,north,stormy,118.3,33.65,no,delivered,3,692.45,2025-04-17 08:10:00,3.7,3.4
7765.0,fedex,automobile parts,ev van,standard,west,stormy,169.2,1.48,no,delivered,4,850.44,2025-03-08 14:23:00,5.3,5.3
7766.0,xpressbees,fragile items,scooter,two day,south,hot,258.0,5.81,no,delivered,5,1307.43,2025-03-05 10:20:00,7.8,7.7
7767.0,amazon logistics,electronics,ev van,express,north,foggy,217.9,28.31,yes,delayed,2,1224.43,2025-03-15 17:34:00,6.0,6.9
7768.0,fedex,electronics,ev van,two day,east,rainy,172.8,14.18,no,delivered,5,906.54,2025-03-18 16:31:00,5.3,5.0
7769.0,ekart,electronics,bike,two day,west,rainy,233.2,21.14,no,delivered,4,1229.42,2025-06-21 13:12:00,7.1,6.9
7770.0,ecom express,furniture,scooter,two day,central,clear,88.7,22.72,no,delivered,5,511.66,2025-04-12 16:12:00,2.1,1.5
7771.0,ekart,pharmacy,van,standard,east,cold,287.1,31.75,no,delivered,3,1530.75,2025-02-06 14:53:00,8.0,7.6
7772.0,delhivery,groceries,truck,two day,central,clear,207.2,24.42,no,delivered,3,1109.26,2025-03-02 13:39:00,6.5,6.4
7773.0,shadowfax,electronics,scooter,two day,east,stormy,201.8,40.03,no,delivered,5,1129.09,2025-05-01 08:23:00,5.7,5.5
7774.0,ecom express,clothing,van,two day,central,stormy,235.8,4.16,no,delivered,5,1191.48,2025-06-29 18:46:00,6.7,6.6
7775.0,delhivery,pharmacy,bike,same day,south,rainy,3.6,4.78,no,delivered,4,125.34,2025-01-05 11:03:00,0.5,0.5
7776.0,amazon logistics,groceries,bike,standard,west,rainy,43.3,27.37,no,delivered,4,298.61,2025-02-24 18:23:00,1.1,0.7
7777.0,amazon logistics,clothing,van,express,south,stormy,172.4,42.26,yes,delayed,3,1038.78,2025-01-31 16:45:00,5.1,6.3
7778.0,ecom express,pharmacy,truck,express,north,hot,182.7,41.77,no,delivered,3,1088.81,2025-04-29 17:42:00,5.3,5.3
7779.0,dhl,pharmacy,van,express,north,foggy,269.2,12.92,yes,delayed,3,1434.76,2025-04-25 18:19:00,7.7,9.7
7780.0,ekart,furniture,van,express,east,hot,160.1,38.42,yes,delayed,3,965.76,2025-03-24 13:40:00,4.6,7.3
7781.0,fedex,automobile parts,van,two day,north,stormy,81.2,17.5,no,delivered,4,458.5,2025-03-28 12:09:00,3.2,2.7
7782.0,blue dart,fragile items,truck,express,west,cold,147.3,28.2,yes,delayed,3,871.1,2025-04-26 07:28:00,4.6,5.8
7783.0,amazon logistics,electronics,ev bike,express,north,rainy,95.3,4.56,yes,delayed,2,540.18,2025-03-16 16:28:00,2.7,4.4
7784.0,shadowfax,automobile parts,truck,express,central,hot,204.4,17.7,yes,delayed,3,1125.1,2025-01-01 13:12:00,5.3,8.3
7785.0,fedex,electronics,bike,same day,south,foggy,184.0,46.14,yes,failed,1,1158.42,2025-03-10 10:09:00,5.3,8.7
7786.0,fedex,furniture,bike,express,east,stormy,57.6,31.69,yes,delayed,2,433.07,2025-06-21 09:30:00,2.0,4.2
7787.0,xpressbees,automobile parts,van,two day,west,foggy,112.0,16.74,no,delivered,3,610.22,2025-05-30 11:56:00,3.3,3.2
7788.0,fedex,automobile parts,scooter,two day,west,foggy,203.4,18.47,no,delivered,3,1072.41,2025-03-15 19:27:00,6.1,5.7
7789.0,amazon logistics,electronics,truck,express,central,hot,283.3,2.44,no,delivered,4,1473.82,2025-01-03 18:51:00,8.0,7.8
7790.0,ecom express,electronics,ev bike,express,central,cold,119.3,12.04,yes,delayed,3,682.62,2025-06-24 07:50:00,3.7,6.4
7791.0,ecom express,documents,scooter,two day,south,foggy,216.9,33.81,no,delivered,5,1185.93,2025-03-03 17:57:00,6.7,6.3
7792.0,shadowfax,documents,van,two day,west,rainy,127.1,8.93,no,delivered,5,662.29,2025-02-06 11:16:00,3.9,3.7
7793.0,xpressbees,documents,scooter,two day,west,foggy,114.8,5.0,no,delivered,4,589.0,2025-02-25 14:24:00,3.4,3.1
7794.0,ekart,groceries,van,standard,west,rainy,190.3,27.77,no,delivered,3,1034.81,2025-04-29 15:12:00,5.8,5.4
7795.0,delhivery,documents,van,standard,south,stormy,288.2,24.46,no,delivered,4,1514.38,2025-01-08 16:10:00,8.1,7.5
7796.0,dhl,pharmacy,bike,same day,central,stormy,97.2,2.45,no,delivered,5,593.35,2025-02-06 14:15:00,2.4,2.0
7797.0,amazon logistics,fragile items,truck,express,south,foggy,133.7,48.13,yes,delayed,3,862.89,2025-02-04 10:31:00,4.3,6.4
7798.0,blue dart,furniture,scooter,express,west,cold,17.1,38.35,no,delivered,3,250.55,2025-06-03 19:43:00,0.5,0.4
7799.0,fedex,documents,ev bike,standard,central,rainy,189.2,32.32,no,delivered,3,1042.96,2025-06-12 13:24:00,5.9,5.4
7800.0,blue dart,pharmacy,ev bike,two day,north,clear,113.2,25.06,no,delivered,3,641.18,2025-05-29 10:48:00,3.3,3.1
7801.0,dhl,pharmacy,scooter,standard,east,hot,36.8,31.45,no,delivered,4,278.35,2025-06-30 11:38:00,0.6,0.4
7802.0,blue dart,automobile parts,ev van,same day,central,cold,186.3,22.0,no,delivered,4,1097.5,2025-05-22 16:12:00,5.8,5.4
7803.0,xpressbees,automobile parts,bike,two day,north,clear,204.3,11.99,no,delivered,3,1057.47,2025-06-24 13:02:00,6.4,6.2
7804.0,amazon logistics,documents,truck,standard,central,foggy,38.0,35.25,no,delivered,5,295.75,2025-01-22 16:25:00,1.2,0.7
7805.0,xpressbees,automobile parts,ev bike,same day,central,stormy,180.2,48.76,yes,delayed,2,1147.28,2025-01-20 13:35:00,5.7,6.4
7806.0,xpressbees,fragile items,truck,two day,south,stormy,253.4,23.82,no,delivered,3,1338.46,2025-01-15 10:27:00,7.5,6.9
7807.0,ekart,clothing,truck,express,west,cold,162.9,47.79,yes,delayed,3,1007.87,2025-05-22 15:05:00,5.0,5.9
7808.0,fedex,pharmacy,van,express,central,hot,239.2,18.06,no,delivered,4,1300.18,2025-04-22 18:03:00,7.4,7.3
7809.0,delhivery,clothing,bike,same day,south,cold,148.2,14.27,no,delivered,3,883.81,2025-06-28 07:37:00,4.6,4.2
7810.0,dhl,furniture,ev bike,two day,north,stormy,70.5,45.77,no,delivered,4,489.81,2025-03-05 16:50:00,2.5,2.4
7811.0,fedex,electronics,ev van,same day,south,rainy,47.2,31.52,no,delivered,5,430.56,2025-06-04 18:48:00,2.2,2.0
7812.0,xpressbees,documents,ev bike,standard,central,cold,69.9,22.93,no,delivered,5,418.29,2025-02-26 12:43:00,2.5,2.2
7813.0,delhivery,pharmacy,bike,same day,central,foggy,192.8,2.08,yes,failed,1,1070.24,2025-01-31 14:31:00,5.6,8.0
7814.0,amazon logistics,documents,scooter,standard,central,rainy,88.3,27.6,no,delivered,5,524.3,2025-06-27 06:05:00,2.8,2.7
7815.0,fedex,electronics,ev bike,two day,east,hot,164.5,17.99,no,delivered,4,876.47,2025-01-06 13:33:00,4.7,4.3
7816.0,amazon logistics,groceries,ev bike,express,south,hot,241.3,39.36,no,delivered,4,1374.58,2025-04-18 09:18:00,7.2,6.7
7817.0,fedex,furniture,van,same day,west,hot,30.5,17.96,no,delivered,3,306.38,2025-03-17 06:45:00,1.0,0.7
7818.0,fedex,cosmetics,scooter,same day,central,stormy,36.1,46.64,no,delivered,4,420.42,2025-01-10 15:27:00,1.4,1.3
